ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-07-23,23.817979581149334,28.341166978679578,40.73119057659853,23.817979581149334,23.817979581149334,10.512963808191486,10.512963808191486,10.512963808191486,0.06142651573310025,0.06142651573310025,0.06142651573310025,10.451537292458386,10.451537292458386,10.451537292458386,0.0,0.0,0.0,34.33094338934082
2022-07-24,23.817752369984376,27.73144216703988,40.368070327512605,23.817752369984376,23.817752369984376,10.479748675446949,10.479748675446949,10.479748675446949,0.27756591849889767,0.27756591849889767,0.27756591849889767,10.202182756948051,10.202182756948051,10.202182756948051,0.0,0.0,0.0,34.297501045431325
2022-07-25,23.817525158819418,28.19728277286335,39.69344528917786,23.817525158819418,23.817525158819418,10.301603950623257,10.301603950623257,10.301603950623257,0.36674902340056537,0.36674902340056537,0.36674902340056537,9.934854927222691,9.934854927222691,9.934854927222691,0.0,0.0,0.0,34.119129109442675
2022-07-26,23.817297947654456,27.328882325780327,39.740162275375305,23.817297947654456,23.817297947654456,9.09994200713628,9.09994200713628,9.09994200713628,-0.5519292038360885,-0.5519292038360885,-0.5519292038360885,9.651871210972367,9.651871210972367,9.651871210972367,0.0,0.0,0.0,32.91723995479074
2022-07-27,23.8170707364895,26.984792610927187,39.533994107458085,23.8170707364895,23.8170707364895,9.722481575025997,9.722481575025997,9.722481575025997,0.36678124822243746,0.36678124822243746,0.36678124822243746,9.355700326803559,9.355700326803559,9.355700326803559,0.0,0.0,0.0,33.5395523115155
2022-08-01,23.815934680664704,25.22043177798561,38.12696837772381,23.815934680664704,23.815934680664704,8.135789289228004,8.135789289228004,8.135789289228004,0.366749023399723,0.366749023399723,0.366749023399723,7.7690402658282816,7.7690402658282816,7.7690402658282816,0.0,0.0,0.0,31.951723969892708
2022-08-02,23.815707469499745,24.569044546969884,37.29234554902993,23.815707469499745,23.815707469499745,6.897108195218273,6.897108195218273,6.897108195218273,-0.5519292038358685,-0.5519292038358685,-0.5519292038358685,7.4490373990541405,7.4490373990541405,7.4490373990541405,0.0,0.0,0.0,30.71281566471802
2022-08-03,23.815480258334787,25.03838178935492,37.97019974730896,23.815480258334787,23.815480258334787,7.500778121279915,7.500778121279915,7.500778121279915,0.3667812482237623,0.3667812482237623,0.3667812482237623,7.133996873056154,7.133996873056154,7.133996873056154,0.0,0.0,0.0,31.316258379614702
2022-08-04,23.81525304716983,24.367554102604924,36.56453109153537,23.81525304716983,23.81525304716983,6.765675519002087,6.765675519002087,6.765675519002087,-0.06047854999927641,-0.06047854999927641,-0.06047854999927641,6.8261540690013645,6.8261540690013645,6.8261540690013645,0.0,0.0,0.0,30.580928566171917
2022-08-05,23.815025836004867,23.705794288336925,36.174429234224796,23.815025836004867,23.815025836004867,6.067428911276631,6.067428911276631,6.067428911276631,-0.4601149520262677,-0.4601149520262677,-0.4601149520262677,6.527543863302898,6.527543863302898,6.527543863302898,0.0,0.0,0.0,29.8824547472815
2022-08-06,23.814798624839913,24.187632747414586,36.26540725172215,23.814798624839913,23.814798624839913,6.301396155749317,6.301396155749317,6.301396155749317,0.06142651573513085,0.06142651573513085,0.06142651573513085,6.239969640014186,6.239969640014186,6.239969640014186,0.0,0.0,0.0,30.11619478058923
2022-08-07,23.814571413674955,23.417343492267193,36.20940297563863,23.814571413674955,23.814571413674955,6.242541766522839,6.242541766522839,6.242541766522839,0.2775659184993745,0.2775659184993745,0.2775659184993745,5.964975848023465,5.964975848023465,5.964975848023465,0.0,0.0,0.0,30.057113180197796
2022-08-08,23.814344202509993,22.788485666997705,35.72999617121596,23.814344202509993,23.814344202509993,6.070573582209638,6.070573582209638,6.070573582209638,0.3667490233988807,0.3667490233988807,0.3667490233988807,5.703824558810758,5.703824558810758,5.703824558810758,0.0,0.0,0.0,29.884917784719633
2022-08-09,23.814116991345035,22.802204470333358,34.99415622807867,23.814116991345035,23.814116991345035,4.905547239728651,4.905547239728651,4.905547239728651,-0.5519292038361562,-0.5519292038361562,-0.5519292038361562,5.457476443564806,5.457476443564806,5.457476443564806,0.0,0.0,0.0,28.719664231073686
